LAT;;;;;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584;47.5584
LON;;;;;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327;7.57327
ASL;;;;;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000;279.000
CITY;;;;;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel;Basel
DOMAIN;;;;;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4;NEMS4
LEVEL;;;;;2 m above gnd;2 m above gnd;sfc;sfc;10 m above gnd;10 m above gnd;2 m above gnd;2 m above gnd;2 m above gnd;2 m above gnd;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Relative Humidity;Total Precipitation;Sunshine Duration;Wind Speed;Wind Direction;Temperature;Temperature;Relative Humidity;Relative Humidity;Wind Speed;Wind Speed
UNIT;;;;;°C;%;mm;min;km/h;°;°C;°C;%;%;km/h;km/h
AGGREGATION;;;;;daily mean;daily mean;daily sum;daily sum;daily mean;daily mean;daily max;daily min;daily max;daily min;daily max;daily min
UTC_OFFSET;;;;;2;2;2;2;2;2;2;2;2;2;2;2

Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Total Precipitation daily sum [sfc];Sunshine Duration daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd]
2008;11;01;00;00;9.63;75.12;0.00;375.06;5.10;114.49;17.25;3.73;94.00;46.00;14.81;0.51
2008;11;02;00;00;12.73;81.42;0.00;164.43;6.50;109.64;16.88;9.38;100.00;65.00;14.37;0.51
2008;11;03;00;00;11.90;76.29;0.00;471.30;6.68;185.53;16.61;8.24;97.00;56.00;11.97;3.22
2008;11;04;00;00;10.87;84.17;0.00;42.58;3.84;256.34;14.83;7.34;94.00;71.00;11.50;0.36
2008;11;05;00;00;13.11;84.46;0.00;81.06;3.73;305.55;16.32;10.12;97.00;68.00;9.03;0.72
2008;11;06;00;00;11.24;81.50;0.00;276.82;5.58;292.44;14.22;7.64;99.00;63.00;11.68;0.80
2008;11;07;00;00;10.79;72.92;0.00;132.46;4.47;192.09;13.96;7.26;85.00;58.00;7.29;0.72
2008;11;08;00;00;10.18;74.58;0.00;215.60;4.46;140.96;12.97;6.87;90.00;67.00;9.69;0.00
2008;11;09;00;00;11.43;66.08;0.00;0.00;11.38;176.38;16.39;5.87;88.00;44.00;16.79;6.62
2008;11;10;00;00;13.96;54.21;0.00;468.09;8.76;188.83;19.29;10.30;67.00;42.00;18.09;2.55
2008;11;11;00;00;13.18;64.58;0.80;0.00;13.31;238.15;16.80;10.45;82.00;49.00;21.67;6.57
2008;11;12;00;00;9.47;73.71;0.00;0.00;6.83;238.27;11.16;8.03;85.00;61.00;12.07;2.16
2008;11;13;00;00;7.45;87.92;0.00;0.00;9.21;220.99;8.69;5.95;95.00;77.00;15.46;6.12
2008;11;14;00;00;7.68;85.92;0.00;91.63;3.47;204.29;10.37;5.91;96.00;69.00;6.12;1.14
2008;11;15;00;00;7.12;72.46;0.00;559.39;4.03;218.44;10.90;3.46;96.00;48.00;9.20;1.02
2008;11;16;00;00;7.09;77.42;0.70;44.14;7.03;266.26;9.71;5.14;91.00;64.00;14.28;1.84
2008;11;17;00;00;7.43;91.08;1.40;0.00;7.04;135.44;8.58;5.76;97.00;86.00;12.73;1.84
2008;11;18;00;00;7.31;79.29;2.40;0.00;6.22;209.77;10.61;5.00;94.00;66.00;11.18;1.53
2008;11;19;00;00;8.57;73.79;0.00;108.64;7.91;236.82;10.92;6.67;88.00;61.00;11.75;3.26
2008;11;20;00;00;8.04;71.58;0.00;383.49;19.77;253.31;11.00;4.48;82.00;56.00;30.61;8.91
2008;11;21;00;00;8.32;73.38;8.70;0.00;34.70;271.94;10.55;3.78;80.00;61.00;46.21;25.84
2008;11;22;00;00;2.05;72.79;2.20;11.49;30.56;293.51;3.21;-0.49;83.00;63.00;45.31;16.86
2008;11;23;00;00;0.82;70.96;0.20;379.39;28.58;253.72;4.06;-2.32;92.00;48.00;60.13;11.53
2008;11;24;00;00;3.58;75.58;1.60;354.26;24.13;248.27;5.98;1.23;85.00;65.00;60.58;6.76
2008;11;25;00;00;1.55;75.62;0.20;315.97;13.72;294.54;4.81;-0.39;94.00;51.00;23.91;3.32
2008;11;26;00;00;2.27;72.42;0.00;389.80;3.92;156.59;4.59;0.91;81.00;60.00;7.92;1.02
2008;11;27;00;00;1.76;69.58;0.00;530.43;4.65;149.56;6.12;-1.31;89.00;51.00;7.07;2.31
2008;11;28;00;00;1.65;64.42;0.00;55.53;8.19;187.29;5.22;-2.08;83.00;53.00;14.00;0.36
2008;11;29;00;00;3.49;70.46;0.00;233.90;8.18;131.16;8.10;-0.28;85.00;51.00;13.68;1.80
2008;11;30;00;00;5.41;67.88;0.20;195.59;10.38;176.30;10.54;2.05;91.00;40.00;20.27;2.55
2008;12;01;00;00;3.99;71.79;0.30;0.00;10.76;215.90;6.11;1.33;78.00;66.00;24.12;1.53
2008;12;02;00;00;3.19;69.46;0.00;409.55;20.29;254.07;4.92;0.72;82.00;56.00;32.04;13.44
2008;12;03;00;00;3.10;77.83;1.10;4.47;12.46;192.55;8.29;-1.78;98.00;47.00;21.07;8.40
2008;12;04;00;00;5.21;71.00;0.40;31.88;20.17;195.36;7.66;0.80;97.00;46.00;49.70;7.24
2008;12;05;00;00;7.46;70.12;6.40;153.83;25.94;241.30;9.72;5.30;84.00;57.00;35.26;7.42
2008;12;06;00;00;5.82;75.21;7.50;0.00;26.02;253.35;7.23;4.21;84.00;67.00;37.84;11.79
2008;12;07;00;00;4.74;78.96;1.70;274.13;9.62;229.85;7.11;2.23;87.00;63.00;18.00;1.14
2008;12;08;00;00;2.35;71.67;0.00;526.82;7.87;119.21;7.33;-1.06;90.00;45.00;19.48;1.30
2008;12;09;00;00;2.85;73.50;4.50;31.37;7.09;173.22;7.40;-1.58;98.00;36.00;9.79;4.83
2008;12;10;00;00;1.19;93.96;8.90;0.00;14.23;321.70;2.70;0.40;97.00;86.00;20.32;5.05
2008;12;11;00;00;0.36;95.62;12.40;0.00;16.49;351.26;0.98;0.00;97.00;93.00;20.88;11.44
2008;12;12;00;00;-0.65;92.00;3.20;142.97;7.26;269.06;0.41;-3.21;96.00;84.00;14.26;2.31
2008;12;13;00;00;-0.56;78.12;0.00;557.44;14.33;164.31;3.77;-3.66;95.00;60.00;27.79;1.08
2008;12;14;00;00;0.53;77.58;0.00;541.70;10.77;193.50;3.22;-2.13;91.00;62.00;29.08;1.08
2008;12;15;00;00;1.13;91.46;0.00;0.00;5.75;282.35;2.82;-0.51;96.00;82.00;9.96;0.80
2008;12;16;00;00;1.50;90.21;0.00;0.00;6.64;265.76;2.82;-0.67;94.00;74.00;12.03;1.80
2008;12;17;00;00;0.02;84.08;7.30;0.00;19.45;271.24;1.55;-2.12;94.00;73.00;29.91;9.18
2008;12;18;00;00;1.67;82.21;2.30;0.00;13.05;269.28;4.31;-0.74;95.00;72.00;23.78;6.15
2008;12;19;00;00;4.62;84.17;3.30;0.00;12.02;229.15;7.53;0.91;91.00;76.00;24.97;2.16
2008;12;20;00;00;6.18;77.54;2.30;0.00;15.96;248.44;8.75;2.27;92.00;59.00;24.39;5.96
2008;12;21;00;00;6.64;93.21;5.90;0.00;11.45;245.43;7.79;5.02;100.00;78.00;19.84;6.92
2008;12;22;00;00;6.21;81.12;0.00;282.16;9.04;246.83;8.19;5.00;98.00;66.00;14.24;4.61
2008;12;23;00;00;5.48;85.92;0.00;547.19;3.76;157.37;8.20;2.77;97.00;70.00;7.70;1.02
2008;12;24;00;00;4.30;89.54;0.00;249.50;3.12;200.50;8.20;1.52;100.00;67.00;5.48;0.80
2008;12;25;00;00;3.99;77.12;0.10;458.28;20.63;84.02;7.33;0.46;97.00;56.00;52.41;1.14
2008;12;26;00;00;-0.60;68.17;0.00;557.50;36.91;74.66;3.35;-2.43;97.00;51.00;71.38;13.20
2008;12;27;00;00;-0.93;71.54;0.00;571.42;13.51;100.31;2.86;-4.09;96.00;47.00;21.92;2.90
2008;12;28;00;00;-1.72;79.62;0.00;0.00;7.68;90.17;0.13;-4.28;90.00;67.00;12.10;1.61
2008;12;29;00;00;-1.33;76.88;0.00;572.74;4.91;117.71;4.36;-4.93;97.00;53.00;11.09;0.00
2008;12;30;00;00;-0.09;71.67;0.00;259.08;3.42;142.04;5.87;-4.46;94.00;51.00;8.23;0.36
2008;12;31;00;00;1.31;83.54;19.80;0.00;6.71;130.05;3.84;-2.33;96.00;74.00;14.76;1.44
2009;01;01;00;00;2.62;87.96;0.10;170.39;6.71;203.23;6.34;-0.45;99.00;66.00;19.71;0.36
2009;01;02;00;00;0.21;80.92;0.00;53.62;8.86;168.53;2.41;-1.89;100.00;62.00;22.01;3.88
2009;01;03;00;00;-1.83;66.12;0.00;576.51;11.48;136.52;2.18;-4.66;86.00;41.00;31.33;2.52
2009;01;04;00;00;-2.61;67.67;0.00;310.05;3.97;225.05;1.35;-6.09;92.00;43.00;12.07;1.14
2009;01;05;00;00;-1.55;65.00;0.40;0.00;10.08;288.98;0.29;-3.53;91.00;49.00;17.46;3.40
2009;01;06;00;00;-1.88;82.96;0.00;43.40;10.00;169.34;1.46;-6.04;96.00;63.00;18.08;2.90
2009;01;07;00;00;-4.48;87.88;0.00;223.19;8.35;307.18;-0.03;-6.36;96.00;66.00;14.24;1.80
2009;01;08;00;00;-3.48;86.00;0.00;143.62;10.86;73.14;-1.25;-6.29;94.00;70.00;16.31;1.84
2009;01;09;00;00;-3.59;87.50;0.00;581.24;6.73;170.68;1.59;-7.94;96.00;69.00;21.13;0.51
2009;01;10;00;00;-2.92;88.50;0.00;524.73;7.41;154.82;2.83;-7.00;100.00;68.00;15.94;1.14
2009;01;11;00;00;-1.15;80.75;0.00;527.68;6.65;104.64;3.52;-4.51;97.00;64.00;10.14;1.48
2009;01;12;00;00;0.36;70.38;0.00;529.43;11.07;115.82;4.48;-3.32;85.00;40.00;16.92;5.32
2009;01;13;00;00;3.20;72.46;0.00;478.26;10.96;109.23;6.55;1.00;89.00;52.00;13.85;6.29
2009;01;14;00;00;1.70;82.96;4.20;107.93;12.65;208.27;3.00;0.65;98.00;59.00;24.25;3.32
2009;01;15;00;00;1.52;88.42;0.00;478.27;10.91;168.70;5.02;-0.29;98.00;71.00;23.38;0.80
2009;01;16;00;00;1.68;84.67;0.00;404.63;13.87;116.97;7.45;-2.84;99.00;61.00;24.51;6.79
2009;01;17;00;00;4.90;77.21;0.00;90.00;11.07;170.07;9.93;0.50;92.00;65.00;21.08;3.32
2009;01;18;00;00;4.85;89.04;3.10;17.78;22.52;205.47;7.43;0.35;100.00;74.00;49.05;6.44
2009;01;19;00;00;7.00;78.67;2.70;71.97;21.20;201.43;10.96;3.51;100.00;65.00;34.62;10.00
2009;01;20;00;00;6.15;85.12;0.60;0.00;7.69;190.01;8.82;3.97;100.00;69.00;27.56;1.08
2009;01;21;00;00;4.68;79.83;0.00;272.54;3.53;235.42;6.55;3.14;93.00;66.00;7.63;1.44
2009;01;22;00;00;2.66;72.46;0.00;446.42;11.43;154.56;6.83;-2.27;94.00;42.00;19.27;5.00
2009;01;23;00;00;6.76;74.25;10.50;77.92;26.94;212.20;10.50;3.38;88.00;55.00;46.45;9.78
2009;01;24;00;00;4.13;81.17;0.10;12.13;14.50;174.58;7.78;1.08;95.00;55.00;32.41;3.71
2009;01;25;00;00;2.95;84.75;0.00;380.90;11.12;160.80;6.30;-0.21;96.00;68.00;23.17;3.05
2009;01;26;00;00;3.56;80.46;0.00;22.21;4.26;218.43;9.18;-0.91;98.00;59.00;6.30;1.14
2009;01;27;00;00;3.98;85.75;0.00;214.47;3.54;258.15;6.72;2.49;97.00;64.00;5.48;1.44
2009;01;28;00;00;0.55;85.17;0.00;384.64;5.33;161.41;3.96;-3.39;99.00;66.00;10.04;2.55
2009;01;29;00;00;0.33;83.92;0.00;305.91;8.67;147.12;6.20;-4.18;99.00;59.00;18.78;1.08
2009;01;30;00;00;1.03;77.75;0.00;493.52;13.18;96.38;6.02;-1.93;97.00;61.00;21.13;3.88
2009;01;31;00;00;-0.11;71.79;0.00;573.82;15.08;105.92;4.95;-3.27;92.00;56.00;22.39;2.10
2009;02;01;00;00;-0.61;81.96;0.80;2.00;20.07;103.36;2.35;-4.91;94.00;69.00;34.43;9.18
2009;02;02;00;00;3.27;81.21;0.00;160.29;15.25;116.45;7.50;-0.27;89.00;74.00;23.97;6.12
2009;02;03;00;00;4.99;76.12;0.00;490.54;5.76;202.40;8.91;2.16;93.00;59.00;13.72;1.48
2009;02;04;00;00;4.39;85.79;0.00;50.43;3.04;171.28;9.51;0.09;96.00;70.00;8.44;0.72
2009;02;05;00;00;6.07;77.46;0.40;82.34;9.87;153.00;12.44;1.26;95.00;46.00;20.14;0.72
2009;02;06;00;00;5.14;89.54;6.70;23.90;9.46;147.16;8.45;3.56;96.00;76.00;21.77;0.80
2009;02;07;00;00;3.67;91.00;16.70;0.00;9.05;230.86;4.37;2.69;97.00;87.00;13.71;0.72
2009;02;08;00;00;2.27;81.83;1.10;285.19;13.70;312.76;4.15;0.27;97.00;62.00;22.88;4.51
2009;02;09;00;00;3.06;84.29;2.60;0.00;10.51;194.09;6.52;-0.70;99.00;65.00;17.41;6.15
2009;02;10;00;00;5.19;82.96;3.00;9.70;46.52;229.90;7.27;1.80;100.00;69.00;70.94;9.83
2009;02;11;00;00;2.16;76.42;0.30;277.02;23.92;296.19;4.27;0.09;90.00;57.00;36.94;14.51
2009;02;12;00;00;0.88;83.33;12.00;234.26;25.15;259.96;2.16;-0.83;97.00;62.00;39.24;14.08
2009;02;13;00;00;-0.39;81.79;0.00;275.11;15.96;286.63;2.27;-2.59;98.00;61.00;23.89;9.45
2009;02;14;00;00;-0.10;83.42;3.10;220.41;19.54;187.80;2.15;-2.62;97.00;71.00;32.79;4.33
2009;02;15;00;00;-0.91;78.54;0.00;219.00;3.52;181.38;4.22;-5.24;97.00;57.00;6.19;0.36
2009;02;16;00;00;1.32;86.38;2.30;0.00;11.67;240.68;2.73;-0.06;98.00;72.00;17.65;5.86
2009;02;17;00;00;3.32;89.58;23.40;0.00;29.51;231.90;5.73;1.61;98.00;71.00;43.63;11.68
2009;02;18;00;00;-1.62;66.29;0.00;632.82;20.01;94.38;2.15;-4.66;81.00;49.00;32.27;12.32
2009;02;19;00;00;-2.14;70.50;0.00;690.18;7.56;170.11;2.27;-6.41;84.00;55.00;13.44;1.94
2009;02;20;00;00;0.35;78.46;0.40;0.00;7.13;223.57;3.16;-3.53;95.00;53.00;9.57;4.33
2009;02;21;00;00;3.71;85.79;0.70;251.41;7.37;254.98;7.28;1.06;100.00;68.00;18.72;0.00
2009;02;22;00;00;3.33;92.79;3.50;0.00;11.69;244.52;4.87;2.49;97.00;87.00;15.99;4.74
2009;02;23;00;00;4.53;87.96;6.30;0.00;13.22;274.28;6.56;3.10;97.00;75.00;17.48;9.06
2009;02;24;00;00;3.60;85.62;0.60;306.56;11.53;227.18;6.23;1.50;96.00;70.00;18.84;5.94
2009;02;25;00;00;3.01;79.75;0.00;551.19;5.11;147.80;7.01;-1.53;95.00;63.00;9.01;0.72
2009;02;26;00;00;4.92;73.04;0.00;176.29;10.60;222.98;10.14;-1.07;100.00;55.00;23.32;1.80
2009;02;27;00;00;6.94;76.62;0.00;548.11;12.96;269.29;10.82;3.18;91.00;60.00;18.36;4.39
2009;02;28;00;00;8.39;79.54;0.00;321.15;4.49;125.85;14.36;4.45;100.00;59.00;6.92;1.80
2009;03;01;00;00;7.03;84.83;0.10;74.68;8.55;161.48;11.98;1.87;97.00;66.00;19.04;2.31
2009;03;02;00;00;8.57;79.88;0.70;0.00;11.21;235.37;11.01;6.51;88.00;68.00;20.95;3.32
2009;03;03;00;00;7.07;83.04;0.90;211.22;6.87;247.43;9.28;4.30;96.00;68.00;10.82;1.30
2009;03;04;00;00;5.83;80.12;0.00;207.92;11.81;184.57;11.07;0.67;96.00;59.00;20.46;2.90
2009;03;05;00;00;3.29;91.33;21.30;0.00;17.65;297.02;6.50;1.12;95.00;88.00;22.32;11.09
2009;03;06;00;00;2.22;91.17;25.10;0.00;24.11;282.63;3.58;1.05;95.00;85.00;28.14;19.39
2009;03;07;00;00;2.70;77.50;3.00;607.68;16.84;252.93;6.28;-0.78;94.00;60.00;23.73;7.57
2009;03;08;00;00;4.74;70.50;1.00;83.62;18.41;194.97;9.93;-0.73;82.00;58.00;39.76;4.33
2009;03;09;00;00;4.89;76.67;3.20;216.62;28.03;271.58;7.61;2.84;92.00;60.00;34.23;18.75
2009;03;10;00;00;5.61;76.33;4.00;0.00;29.64;249.99;8.33;3.83;86.00;62.00;43.48;18.45
2009;03;11;00;00;5.27;75.29;2.60;346.29;15.50;288.39;7.39;1.76;93.00;55.00;35.28;4.51
2009;03;12;00;00;5.68;68.71;0.10;0.00;8.01;215.12;9.70;1.29;86.00;54.00;13.85;4.10
2009;03;13;00;00;9.24;76.62;0.10;252.63;12.70;242.86;12.33;5.28;96.00;64.00;21.46;4.20
2009;03;14;00;00;10.10;74.29;0.00;187.96;10.04;204.70;16.40;3.49;92.00;55.00;21.40;1.48
2009;03;15;00;00;9.67;76.25;0.60;322.02;12.29;298.98;12.24;7.04;90.00;56.00;19.96;5.99
2009;03;16;00;00;7.83;82.79;0.00;312.77;5.13;122.07;13.23;2.99;96.00;60.00;11.97;0.36
2009;03;17;00;00;7.52;83.54;0.00;239.06;7.15;220.77;14.18;2.72;94.00;62.00;13.08;1.61
2009;03;18;00;00;8.29;71.83;0.00;265.53;7.53;75.79;12.90;4.08;96.00;39.00;11.97;3.26
2009;03;19;00;00;5.78;72.71;0.00;588.26;11.46;115.63;11.72;-0.16;100.00;38.00;26.55;0.36
2009;03;20;00;00;2.62;64.83;0.00;323.76;14.93;109.42;5.59;-1.48;92.00;43.00;26.11;2.88
2009;03;21;00;00;2.60;61.42;0.00;691.47;5.34;118.55;8.37;-2.66;82.00;45.00;9.96;1.30
2009;03;22;00;00;5.63;57.38;0.00;779.28;7.85;232.39;12.02;0.31;80.00;41.00;15.65;2.28
2009;03;23;00;00;7.96;66.33;0.00;328.83;19.92;252.27;12.55;1.33;87.00;51.00;37.77;5.05
2009;03;24;00;00;4.83;76.67;13.10;173.62;25.18;286.11;9.47;-0.01;93.00;62.00;41.76;9.50
2009;03;25;00;00;4.05;76.50;0.90;0.00;30.37;250.24;6.71;0.48;90.00;63.00;52.98;13.20
2009;03;26;00;00;7.18;75.92;3.50;27.45;25.87;261.42;10.28;3.31;95.00;60.00;40.90;13.34
2009;03;27;00;00;8.56;83.67;2.80;26.68;29.87;248.45;10.87;6.17;100.00;72.00;40.45;12.88
2009;03;28;00;00;8.52;78.08;5.50;0.00;14.23;229.57;11.63;6.15;98.00;64.00;28.77;3.24
2009;03;29;00;00;7.89;73.33;0.00;168.17;7.07;188.28;10.24;5.59;96.00;63.00;12.88;1.61
2009;03;30;00;00;7.28;74.33;0.00;170.70;14.33;162.92;12.14;2.10;94.00;55.00;27.29;6.64
2009;03;31;00;00;7.65;79.71;0.00;437.63;8.20;177.18;15.08;2.29;96.00;56.00;20.63;1.14
2009;04;01;00;00;8.79;83.50;0.00;327.36;5.73;227.40;15.08;3.39;96.00;67.00;11.79;1.84
2009;04;02;00;00;10.66;88.75;0.00;38.30;4.32;274.52;15.88;6.34;98.00;74.00;8.22;0.80
2009;04;03;00;00;14.38;70.88;0.20;729.55;8.16;259.68;18.04;9.29;85.00;57.00;13.80;3.67
2009;04;04;00;00;13.43;72.75;0.00;324.77;5.88;251.85;17.11;6.22;100.00;62.00;8.59;2.52
2009;04;05;00;00;13.33;78.00;2.00;359.30;5.77;265.27;16.77;8.61;95.00;65.00;11.97;1.14
2009;04;06;00;00;14.15;75.92;0.10;546.96;4.85;126.28;19.46;8.28;97.00;57.00;9.79;0.00
2009;04;07;00;00;13.96;64.62;0.00;366.03;10.14;201.14;18.33;9.12;86.00;48.00;18.86;1.30
2009;04;08;00;00;13.17;73.50;0.00;197.41;6.10;239.35;17.12;7.72;97.00;62.00;14.06;0.80
2009;04;09;00;00;14.76;69.96;0.00;706.34;4.80;100.86;19.62;9.79;85.00;59.00;7.20;2.41
2009;04;10;00;00;15.12;62.29;0.00;742.35;5.32;124.33;21.80;4.16;88.00;40.00;9.79;2.74
2009;04;11;00;00;13.69;69.83;0.00;458.97;8.71;127.88;20.17;6.29;94.00;50.00;16.34;2.97
2009;04;12;00;00;15.49;59.25;0.00;440.54;4.65;126.71;21.92;6.92;93.00;42.00;9.18;1.44
2009;04;13;00;00;15.81;65.79;1.00;718.67;4.38;272.39;21.09;10.82;84.00;51.00;9.18;1.80
2009;04;14;00;00;16.47;58.50;0.20;735.28;5.84;125.25;21.58;11.35;77.00;40.00;9.53;2.55
2009;04;15;00;00;16.18;59.79;0.00;638.63;5.83;117.09;21.55;10.14;80.00;49.00;9.02;3.40
2009;04;16;00;00;11.15;83.08;2.20;0.00;8.57;241.54;14.89;9.47;94.00;68.00;17.65;4.02
2009;04;17;00;00;11.16;74.58;3.30;509.14;16.86;250.81;14.42;7.53;98.00;58.00;29.96;5.12
2009;04;18;00;00;10.75;72.58;2.20;17.56;10.65;253.45;13.66;6.84;88.00;61.00;17.64;1.08
2009;04;19;00;00;12.16;72.38;0.60;385.34;7.46;167.72;19.26;4.64;96.00;49.00;15.82;2.55
2009;04;20;00;00;12.82;80.54;4.30;18.45;7.02;196.08;17.97;7.41;96.00;56.00;10.48;3.60
2009;04;21;00;00;14.40;76.62;0.30;340.53;9.04;193.19;20.11;9.37;96.00;55.00;13.80;1.80
2009;04;22;00;00;14.85;68.96;0.00;621.00;11.54;221.42;19.19;10.06;94.00;47.00;21.24;0.80
2009;04;23;00;00;12.05;64.25;0.00;625.97;8.16;171.79;16.11;6.11;90.00;42.00;15.82;0.51
2009;04;24;00;00;11.45;64.67;0.30;573.88;9.37;114.17;17.18;4.14;94.00;41.00;16.14;0.51
2009;04;25;00;00;13.87;64.04;0.00;594.31;10.39;106.25;19.81;7.44;84.00;49.00;17.48;5.05
2009;04;26;00;00;15.20;61.71;0.00;53.62;6.55;146.99;21.91;6.62;86.00;44.00;12.40;2.31
2009;04;27;00;00;12.12;80.04;0.00;0.00;7.10;258.08;14.99;9.61;97.00;65.00;18.51;1.14
2009;04;28;00;00;9.19;84.88;7.20;0.00;9.24;185.76;11.31;7.32;94.00;76.00;16.24;2.19
2009;04;29;00;00;8.75;74.42;0.40;378.97;15.75;218.06;12.33;5.12;92.00;54.00;23.44;4.02
2009;04;30;00;00;10.76;72.08;0.00;55.85;7.18;162.17;16.05;3.61;93.00;58.00;13.10;4.21
2009;05;01;00;00;14.15;79.00;2.10;120.64;4.76;118.64;19.01;10.24;93.00;59.00;10.20;1.08
2009;05;02;00;00;14.56;79.79;2.50;486.38;6.23;250.41;17.76;10.86;100.00;68.00;12.88;2.74
2009;05;03;00;00;14.68;77.38;1.20;213.83;7.03;236.95;20.24;9.76;97.00;54.00;14.97;0.36
2009;05;04;00;00;11.94;71.04;0.40;547.74;12.15;226.77;14.49;8.82;96.00;49.00;20.52;4.32
2009;05;05;00;00;11.55;63.83;0.00;28.16;10.46;232.35;15.64;5.64;87.00;49.00;21.39;2.28
2009;05;06;00;00;14.16;73.29;0.00;583.55;16.65;267.73;18.22;7.66;91.00;56.00;28.62;7.52
2009;05;07;00;00;16.35;67.29;0.00;766.02;4.17;189.98;23.50;6.73;97.00;44.00;7.64;1.08
2009;05;08;00;00;17.55;77.25;2.90;106.54;8.34;207.41;23.61;13.03;91.00;57.00;18.86;2.62
2009;05;09;00;00;17.90;76.12;4.30;397.41;11.23;156.39;24.13;12.12;100.00;49.00;19.16;1.80
2009;05;10;00;00;17.33;72.54;2.10;256.21;8.37;181.29;22.20;13.48;95.00;55.00;21.31;1.08
2009;05;11;00;00;17.42;84.96;2.10;326.82;4.40;153.10;24.52;12.05;98.00;52.00;9.02;1.14
2009;05;12;00;00;18.35;76.38;1.00;502.98;8.40;126.28;23.47;12.66;100.00;51.00;20.77;1.61
2009;05;13;00;00;19.76;77.67;4.80;258.68;4.43;190.02;24.35;14.15;99.00;51.00;12.74;0.51
2009;05;14;00;00;18.14;79.75;1.30;78.51;4.56;191.58;21.72;15.51;99.00;59.00;10.99;0.51
2009;05;15;00;00;14.63;84.21;1.60;0.00;12.71;236.34;16.46;12.31;95.00;75.00;29.99;1.94
2009;05;16;00;00;14.43;72.04;0.00;842.84;6.24;211.88;19.71;8.85;86.00;56.00;18.58;0.72
2009;05;17;00;00;18.51;67.62;1.60;423.88;14.52;180.81;26.62;10.48;90.00;35.00;19.97;6.99
2009;05;18;00;00;16.22;70.75;0.10;431.82;5.84;205.90;19.52;12.44;89.00;58.00;16.45;1.08
2009;05;19;00;00;17.87;65.79;0.00;846.79;5.44;154.88;22.75;11.37;89.00;51.00;12.18;1.44
2009;05;20;00;00;19.97;59.96;0.00;823.20;6.83;142.48;25.95;12.87;83.00;39.00;9.37;4.32
2009;05;21;00;00;19.51;66.79;0.60;418.25;8.72;171.26;23.26;15.75;90.00;53.00;24.57;3.56
2009;05;22;00;00;18.57;73.38;8.10;568.78;13.63;213.69;21.44;14.71;92.00;58.00;27.34;3.60
2009;05;23;00;00;18.54;72.17;0.00;785.94;6.99;128.04;26.48;10.84;91.00;54.00;14.41;1.80
2009;05;24;00;00;24.36;65.46;0.10;419.75;8.72;158.91;29.29;18.64;80.00;47.00;17.39;3.32
2009;05;25;00;00;25.54;67.29;0.00;661.23;3.17;111.50;31.42;17.13;98.00;42.00;8.21;0.72
2009;05;26;00;00;18.67;83.67;7.80;152.43;12.02;213.08;23.00;15.11;93.00;75.00;21.71;3.32
2009;05;27;00;00;13.93;67.92;0.90;555.57;11.25;303.12;17.10;8.98;90.00;51.00;24.93;3.60
2009;05;28;00;00;15.48;67.54;0.00;790.91;11.85;273.06;19.40;10.28;79.00;61.00;22.06;2.74
2009;05;29;00;00;15.38;71.21;0.00;639.70;9.82;136.64;20.38;10.48;97.00;35.00;22.35;2.60
2009;05;30;00;00;15.44;58.38;0.00;860.16;17.37;88.57;21.42;8.60;75.00;43.00;26.21;8.22
2009;05;31;00;00;15.06;68.67;0.00;173.22;8.37;101.47;20.30;9.45;96.00;47.00;18.00;0.72
2009;06;01;00;00;14.62;73.71;1.90;305.42;6.62;175.47;20.04;8.26;89.00;59.00;14.57;0.36
2009;06;02;00;00;17.55;72.00;0.20;469.14;6.35;89.73;22.89;11.79;96.00;53.00;11.92;0.00
2009;06;03;00;00;16.68;68.62;0.00;853.89;11.74;335.20;20.47;11.87;100.00;44.00;22.96;2.81
2009;06;04;00;00;14.68;68.25;0.00;832.33;11.39;321.10;18.31;10.08;89.00;56.00;16.33;4.38
2009;06;05;00;00;14.27;66.75;1.80;121.91;6.88;299.42;19.22;9.39;92.00;52.00;13.04;2.19
2009;06;06;00;00;14.94;81.54;18.30;198.51;12.16;215.05;19.76;10.10;97.00;56.00;24.74;0.36
2009;06;07;00;00;15.65;72.17;4.10;230.81;14.49;243.76;18.76;11.70;95.00;53.00;25.60;3.26
2009;06;08;00;00;16.50;72.88;0.20;100.41;6.47;146.80;20.07;12.43;88.00;62.00;12.77;0.00
